iteration,estimator,scoring,loss,mean_score,std_score,min_score,max_score,train_time,status,params
92,LogisticRegression,accuracy,0.20084740443161142,0.7991525955683886,0.030025139190396243,0.7541899441340782,0.8370786516853933,1.1858182309997574,ok,"{'C': 0.009518826375297183, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
93,LogisticRegression,accuracy,0.1919402422948966,0.8080597577051034,0.020707772827686155,0.7808988764044944,0.8314606741573034,1.1898467390001315,ok,"{'C': 0.19438628847666128, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
94,LogisticRegression,accuracy,0.18630971062707924,0.8136902893729208,0.010922866328636162,0.797752808988764,0.8314606741573034,1.2034058949998325,ok,"{'C': 0.0617727201994326, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
95,LogisticRegression,accuracy,0.2109221015629904,0.7890778984370096,0.03796481451669273,0.7206703910614525,0.8202247191011236,1.1751250199999959,ok,"{'C': 0.007402993864194998, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
96,LogisticRegression,accuracy,0.19418115623626897,0.805818843763731,0.018144445640214522,0.7865168539325843,0.8314606741573034,1.2199135000000751,ok,"{'C': 0.13088074044311748, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
97,LogisticRegression,accuracy,0.19188374866612268,0.8081162513338773,0.02638031046986067,0.776536312849162,0.8426966292134831,1.23700771599988,ok,"{'C': 0.022712874561522836, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
98,LogisticRegression,accuracy,0.19189002573598635,0.8081099742640137,0.025958017758838575,0.7808988764044944,0.848314606741573,1.2068698990001394,ok,"{'C': 0.015836692907037583, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
99,LogisticRegression,accuracy,0.21763228924737932,0.7823677107526207,0.04812611657532925,0.6927374301675978,0.8314606741573034,1.2104511449997517,ok,"{'C': 0.005221326687891229, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
100,LogisticRegression,accuracy,0.1930073441717406,0.8069926558282594,0.026438796213249238,0.776536312849162,0.8426966292134831,1.213289457999963,ok,"{'C': 0.019761598166703646, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
101,LogisticRegression,accuracy,0.19190257987571402,0.808097420124286,0.014580061914838812,0.7921348314606742,0.8314606741573034,1.22740838000027,ok,"{'C': 0.04632723407068473, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
